order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,delivery_delay_days,delivery_completion_rate,is_on_time,is_complete_delivery
FMR35320402,25891203,490,2024-03-05,2024-03-05,490,0,100.0,Yes,Yes
FMR34721601,25891203,293,2024-03-04,2024-03-04,264,0,90.1,Yes,No
FMR34202203,25891203,206,2024-03-04,2024-03-03,206,-1,100.0,Yes,Yes
FMR33503203,25891203,308,2024-03-03,2024-03-06,308,3,100.0,No,Yes
FMR35121203,25891203,197,2024-03-05,2024-03-05,197,0,100.0,Yes,Yes
FMR34221203,25891203,343,2024-03-04,2024-03-03,343,-1,100.0,Yes,Yes
FMR35221203,25891203,294,2024-03-05,2024-03-05,279,0,94.9,Yes,No
FMR35321603,25891203,280,2024-03-05,2024-03-05,224,0,80.0,Yes,No
FMR33501602,25891203,352,2024-03-03,2024-03-03,352,0,100.0,Yes,Yes
FMR33601203,25891203,491,2024-03-03,2024-03-03,466,0,94.91,Yes,No
FMR35622603,25891203,185,2024-03-05,2024-03-05,185,0,100.0,Yes,Yes
FMR35902601,25891203,474,2024-03-05,2024-03-05,474,0,100.0,Yes,Yes
FMR35402501,25891203,128,2024-03-05,2024-03-05,128,0,100.0,Yes,Yes
FMR33702602,25891203,341,2024-03-03,2024-03-03,324,0,95.01,Yes,No
FMR33520203,25891203,236,2024-03-03,2024-03-02,212,-1,89.83,Yes,No
FMR35320402,25891302,24,2024-03-05,2024-03-05,22,0,91.67,Yes,No
FMR35603302,25891302,61,2024-03-05,2024-03-04,61,-1,100.0,Yes,Yes
FMR35621302,25891302,97,2024-03-05,2024-03-05,97,0,100.0,Yes,Yes
FMR33321303,25891302,55,2024-03-03,2024-03-03,44,0,80.0,Yes,No
FMR33420302,25891302,65,2024-03-03,2024-03-05,62,2,95.38,No,No
FMR34420302,25891302,24,2024-03-04,2024-03-07,24,3,100.0,No,Yes
FMR34220501,25891302,58,2024-03-04,2024-03-04,55,0,94.83,Yes,No
FMR34122403,25891302,51,2024-03-04,2024-03-05,48,1,94.12,No,No
FMR35122302,25891302,49,2024-03-05,2024-03-08,49,3,100.0,No,Yes
FMR35303601,25891302,23,2024-03-05,2024-03-05,22,0,95.65,Yes,No
FMR33720403,25891302,75,2024-03-03,2024-03-03,75,0,100.0,Yes,Yes
FMR35720302,25891302,32,2024-03-05,2024-03-04,30,-1,93.75,Yes,No
FMR34703601,25891302,99,2024-03-04,2024-03-04,99,0,100.0,Yes,Yes
FMR34101302,25891302,64,2024-03-04,2024-03-05,61,1,95.31,No,No
FMR34522401,25891302,83,2024-03-04,2024-03-06,83,2,100.0,No,Yes
FMR34121401,25891302,56,2024-03-04,2024-03-07,56,3,100.0,No,Yes
FMR34903403,25891302,77,2024-03-04,2024-03-04,69,0,89.61,Yes,No
FMR35903601,25891302,97,2024-03-05,2024-03-05,78,0,80.41,Yes,No
FMR34402603,25891302,94,2024-03-04,2024-03-04,94,0,100.0,Yes,Yes
FMR33422302,25891302,35,2024-03-03,2024-03-06,35,3,100.0,No,Yes
FMR34721301,25891301,67,2024-03-04,2024-03-03,67,-1,100.0,Yes,Yes
FMR35703502,25891301,88,2024-03-05,2024-03-05,88,0,100.0,Yes,Yes
FMR35102301,25891301,44,2024-03-05,2024-03-08,44,3,100.0,No,Yes
FMR33103301,25891301,72,2024-03-03,2024-03-02,68,-1,94.44,Yes,No
FMR33321303,25891301,93,2024-03-03,2024-03-03,84,0,90.32,Yes,No
FMR35321301,25891301,22,2024-03-05,2024-03-06,22,1,100.0,No,Yes
FMR34503301,25891301,29,2024-03-04,2024-03-05,26,1,89.66,No,No
FMR34521301,25891301,62,2024-03-04,2024-03-06,59,2,95.16,No,No
FMR33702602,25891301,84,2024-03-03,2024-03-03,76,0,90.48,Yes,No
FMR34702601,25891301,68,2024-03-04,2024-03-04,61,0,89.71,Yes,No
FMR35902601,25891301,48,2024-03-05,2024-03-05,48,0,100.0,Yes,Yes
FMR33401301,25891301,67,2024-03-03,2024-03-03,54,0,80.6,Yes,No
FMR33721102,25891102,483,2024-03-03,2024-03-03,386,0,79.92,Yes,No
FMR34601501,25891102,492,2024-03-04,2024-03-04,492,0,100.0,Yes,Yes
FMR34402603,25891102,388,2024-03-04,2024-03-04,388,0,100.0,Yes,Yes
FMR33221401,25891102,472,2024-03-03,2024-03-03,472,0,100.0,Yes,Yes
FMR33622402,25891102,409,2024-03-03,2024-03-03,409,0,100.0,Yes,Yes
FMR35902601,25891102,431,2024-03-05,2024-03-05,431,0,100.0,Yes,Yes
FMR33503603,25891102,495,2024-03-03,2024-03-03,495,0,100.0,Yes,Yes
FMR33321303,25891102,420,2024-03-03,2024-03-03,420,0,100.0,Yes,Yes
FMR35420102,25891102,359,2024-03-05,2024-03-07,287,2,79.94,No,No
FMR35220102,25891102,404,2024-03-05,2024-03-04,404,-1,100.0,Yes,Yes
FMR33101501,25891102,352,2024-03-03,2024-03-03,317,0,90.06,Yes,No
FMR34101203,25891102,308,2024-03-04,2024-03-04,308,0,100.0,Yes,Yes
FMR33102403,25891102,366,2024-03-03,2024-03-03,329,0,89.89,Yes,No
FMR34621102,25891102,480,2024-03-04,2024-03-07,480,3,100.0,No,Yes
FMR35122502,25891502,185,2024-03-05,2024-03-06,185,1,100.0,No,Yes
FMR33320502,25891502,128,2024-03-03,2024-03-03,128,0,100.0,Yes,Yes
FMR34201502,25891502,171,2024-03-04,2024-03-04,171,0,100.0,Yes,Yes
FMR33301502,25891502,225,2024-03-03,2024-03-03,180,0,80.0,Yes,No
FMR33203502,25891502,235,2024-03-03,2024-03-04,223,1,94.89,No,No
FMR34203602,25891502,202,2024-03-04,2024-03-04,202,0,100.0,Yes,Yes
FMR34202502,25891502,171,2024-03-04,2024-03-04,154,0,90.06,Yes,No
FMR34121502,25891502,188,2024-03-04,2024-03-03,188,-1,100.0,Yes,Yes
FMR35520502,25891502,112,2024-03-05,2024-03-05,106,0,94.64,Yes,No
FMR33103603,25891502,185,2024-03-03,2024-03-03,185,0,100.0,Yes,Yes
FMR33603502,25891502,238,2024-03-03,2024-03-03,238,0,100.0,Yes,Yes
FMR35503502,25891502,174,2024-03-05,2024-03-05,139,0,79.89,Yes,No
FMR35101502,25891502,190,2024-03-05,2024-03-05,190,0,100.0,Yes,Yes
FMR35703502,25891502,210,2024-03-05,2024-03-05,210,0,100.0,Yes,Yes
FMR33702602,25891502,235,2024-03-03,2024-03-03,211,0,89.79,Yes,No
FMR35702603,25891502,124,2024-03-05,2024-03-05,124,0,100.0,Yes,Yes
FMR35303601,25891502,154,2024-03-05,2024-03-05,154,0,100.0,Yes,Yes
FMR34321502,25891502,243,2024-03-04,2024-03-04,243,0,100.0,Yes,Yes
FMR33501602,25891502,144,2024-03-03,2024-03-03,144,0,100.0,Yes,Yes
FMR33203403,25891403,488,2024-03-03,2024-03-03,488,0,100.0,Yes,Yes
FMR35203601,25891403,359,2024-03-05,2024-03-05,359,0,100.0,Yes,Yes
FMR35321603,25891403,201,2024-03-05,2024-03-05,201,0,100.0,Yes,Yes
FMR33903503,25891403,226,2024-03-03,2024-03-03,215,0,95.13,Yes,No
FMR34903403,25891403,273,2024-03-04,2024-03-04,273,0,100.0,Yes,Yes
FMR34501403,25891403,486,2024-03-04,2024-03-04,462,0,95.06,Yes,No
FMR34420403,25891403,455,2024-03-04,2024-03-06,455,2,100.0,No,Yes
FMR33201403,25891403,314,2024-03-03,2024-03-03,314,0,100.0,Yes,Yes
FMR35902601,25891403,461,2024-03-05,2024-03-05,415,0,90.02,Yes,No
FMR35703502,25891403,468,2024-03-05,2024-03-05,468,0,100.0,Yes,Yes
FMR34503602,25891403,317,2024-03-04,2024-03-04,317,0,100.0,Yes,Yes
FMR33122503,25891403,313,2024-03-03,2024-03-03,297,0,94.89,Yes,No
FMR34122403,25891403,239,2024-03-04,2024-03-05,239,1,100.0,No,Yes
FMR33102403,25891403,476,2024-03-03,2024-03-03,476,0,100.0,Yes,Yes
FMR34102403,25891403,495,2024-03-04,2024-03-04,495,0,100.0,Yes,Yes
FMR33202403,25891403,317,2024-03-03,2024-03-03,317,0,100.0,Yes,Yes
FMR34202502,25891403,441,2024-03-04,2024-03-04,441,0,100.0,Yes,Yes
FMR33720403,25891403,398,2024-03-03,2024-03-03,398,0,100.0,Yes,Yes
FMR33303403,25891403,269,2024-03-03,2024-03-03,242,0,89.96,Yes,No
FMR34521403,25891403,223,2024-03-04,2024-03-04,223,0,100.0,Yes,Yes
FMR33121403,25891403,292,2024-03-03,2024-03-06,292,3,100.0,No,Yes
FMR34702403,25891403,384,2024-03-04,2024-03-05,346,1,90.1,No,No
FMR33301502,25891403,264,2024-03-03,2024-03-03,264,0,100.0,Yes,Yes
FMR35301503,25891403,453,2024-03-05,2024-03-06,453,1,100.0,No,Yes
FMR34601501,25891403,411,2024-03-04,2024-03-04,390,0,94.89,Yes,No
FMR35622603,25891403,255,2024-03-05,2024-03-05,255,0,100.0,Yes,Yes
FMR33403601,25891503,178,2024-03-03,2024-03-03,178,0,100.0,Yes,Yes
FMR33321503,25891503,125,2024-03-03,2024-03-02,125,-1,100.0,Yes,Yes
FMR33902503,25891503,205,2024-03-03,2024-03-03,205,0,100.0,Yes,Yes
FMR34603601,25891503,199,2024-03-04,2024-03-04,199,0,100.0,Yes,Yes
FMR35603601,25891503,114,2024-03-05,2024-03-05,114,0,100.0,Yes,Yes
FMR33903503,25891503,131,2024-03-03,2024-03-03,131,0,100.0,Yes,Yes
FMR35301503,25891503,115,2024-03-05,2024-03-06,115,1,100.0,No,Yes
FMR34402503,25891503,169,2024-03-04,2024-03-03,169,-1,100.0,Yes,Yes
FMR35303503,25891503,193,2024-03-05,2024-03-06,193,1,100.0,No,Yes
FMR33122503,25891503,179,2024-03-03,2024-03-03,161,0,89.94,Yes,No
FMR34422503,25891503,195,2024-03-04,2024-03-05,195,1,100.0,No,Yes
FMR35422503,25891503,119,2024-03-05,2024-03-08,119,3,100.0,No,Yes
FMR33403103,25891103,436,2024-03-03,2024-03-02,414,-1,94.95,Yes,No
FMR34521103,25891103,364,2024-03-04,2024-03-07,364,3,100.0,No,Yes
FMR35521303,25891103,498,2024-03-05,2024-03-07,498,2,100.0,No,Yes
FMR35522103,25891103,390,2024-03-05,2024-03-04,390,-1,100.0,Yes,Yes
FMR33622402,25891103,329,2024-03-03,2024-03-03,329,0,100.0,Yes,Yes
FMR35122602,25891103,438,2024-03-05,2024-03-05,394,0,89.95,Yes,No
FMR34101203,25891103,400,2024-03-04,2024-03-04,400,0,100.0,Yes,Yes
FMR35401203,25891103,355,2024-03-05,2024-03-05,355,0,100.0,Yes,Yes
FMR33102403,25891103,375,2024-03-03,2024-03-03,375,0,100.0,Yes,Yes
FMR34102403,25891103,391,2024-03-04,2024-03-04,391,0,100.0,Yes,Yes
FMR35721103,25891103,337,2024-03-05,2024-03-05,337,0,100.0,Yes,Yes
FMR35321303,25891103,331,2024-03-05,2024-03-07,331,2,100.0,No,Yes
FMR33422103,25891103,417,2024-03-03,2024-03-04,375,1,89.93,No,No
FMR35422501,25891103,415,2024-03-05,2024-03-05,394,0,94.94,Yes,No
FMR34221601,25891601,121,2024-03-04,2024-03-04,121,0,100.0,Yes,Yes
FMR33703601,25891601,118,2024-03-03,2024-03-03,118,0,100.0,Yes,Yes
FMR34703601,25891601,118,2024-03-04,2024-03-04,118,0,100.0,Yes,Yes
FMR33601601,25891601,88,2024-03-03,2024-03-02,84,-1,95.45,Yes,No
FMR35601601,25891601,58,2024-03-05,2024-03-05,550,0,948.28,Yes,Yes
FMR34702601,25891601,149,2024-03-04,2024-03-04,149,0,100.0,Yes,Yes
FMR35902601,25891601,171,2024-03-05,2024-03-05,1540,0,900.58,Yes,Yes
FMR33403601,25891601,175,2024-03-03,2024-03-03,175,0,100.0,Yes,Yes
FMR33521601,25891601,148,2024-03-03,2024-03-03,148,0,100.0,Yes,Yes
FMR35103601,25891601,125,2024-03-05,2024-03-05,125,0,100.0,Yes,Yes
FMR34201601,25891601,100,2024-03-04,2024-03-05,100,1,100.0,No,Yes
FMR34721601,25891601,189,2024-03-04,2024-03-04,189,0,100.0,Yes,Yes
FMR35303601,25891601,131,2024-03-05,2024-03-05,1310,0,1000.0,Yes,Yes
FMR35320601,25891601,93,2024-03-05,2024-03-04,84,-1,90.32,Yes,No
FMR33503603,25891601,93,2024-03-03,2024-03-03,84,0,90.32,Yes,No
FMR34720601,25891601,88,2024-03-04,2024-03-04,88,0,100.0,Yes,Yes
FMR34603601,25891601,146,2024-03-04,2024-03-04,146,0,100.0,Yes,Yes
FMR35603601,25891601,120,2024-03-05,2024-03-05,120,0,100.0,Yes,Yes
FMR35903601,25891601,153,2024-03-05,2024-03-05,153,0,100.0,Yes,Yes
FMR34102601,25891601,79,2024-03-04,2024-03-05,79,1,100.0,No,Yes
FMR35203601,25891601,55,2024-03-05,2024-03-05,55,0,100.0,Yes,Yes
FMR33420602,25891601,113,2024-03-03,2024-03-04,107,1,94.69,No,No
FMR35501601,25891601,169,2024-03-05,2024-03-05,169,0,100.0,Yes,Yes
FMR33220402,25891402,320,2024-03-03,2024-03-03,320,0,100.0,Yes,Yes
FMR35420402,25891402,461,2024-03-05,2024-03-04,461,-1,100.0,Yes,Yes
FMR34320402,25891402,453,2024-03-04,2024-03-04,362,0,79.91,Yes,No
FMR35320402,25891402,297,2024-03-05,2024-03-05,297,0,100.0,Yes,Yes
FMR35603402,25891402,353,2024-03-05,2024-03-06,318,1,90.08,No,No
FMR35601601,25891402,280,2024-03-05,2024-03-05,224,0,80.0,Yes,No
FMR33520402,25891402,311,2024-03-03,2024-03-05,295,2,94.86,No,No
FMR34403602,25891402,391,2024-03-04,2024-03-04,391,0,100.0,Yes,Yes
FMR35321603,25891402,466,2024-03-05,2024-03-05,466,0,100.0,Yes,Yes
FMR33621402,25891402,413,2024-03-03,2024-03-06,413,3,100.0,No,Yes
FMR33622402,25891402,360,2024-03-03,2024-03-03,360,0,100.0,Yes,Yes
FMR34421402,25891402,241,2024-03-04,2024-03-07,217,3,90.04,No,No
FMR33102402,25891402,450,2024-03-03,2024-03-06,450,3,100.0,No,Yes
FMR34102403,25891402,472,2024-03-04,2024-03-04,425,0,90.04,Yes,No
FMR34202502,25891402,237,2024-03-04,2024-03-04,237,0,100.0,Yes,Yes
FMR34122202,25891201,129,2024-03-04,2024-03-07,116,3,89.92,No,No
FMR35621302,25891201,251,2024-03-05,2024-03-05,251,0,100.0,Yes,Yes
FMR33420302,25891201,457,2024-03-03,2024-03-05,457,2,100.0,No,Yes
FMR35401201,25891201,247,2024-03-05,2024-03-06,247,1,100.0,No,Yes
FMR34402603,25891201,446,2024-03-04,2024-03-04,446,0,100.0,Yes,Yes
FMR33902503,25891201,458,2024-03-03,2024-03-03,412,0,89.96,Yes,No
FMR34721601,25891201,473,2024-03-04,2024-03-04,473,0,100.0,Yes,Yes
FMR35103601,25891201,404,2024-03-05,2024-03-05,384,0,95.05,Yes,No
FMR35422501,25891201,394,2024-03-05,2024-03-05,394,0,100.0,Yes,Yes
FMR34503301,25891201,209,2024-03-04,2024-03-05,209,1,100.0,No,Yes
FMR33703601,25891201,303,2024-03-03,2024-03-03,303,0,100.0,Yes,Yes
FMR35220201,25891201,342,2024-03-05,2024-03-05,308,0,90.06,Yes,No
FMR33903503,25891201,451,2024-03-03,2024-03-03,361,0,80.04,Yes,No
FMR35903201,25891201,388,2024-03-05,2024-03-06,349,1,89.95,No,No
FMR33520201,25891201,237,2024-03-03,2024-03-06,237,3,100.0,No,Yes
FMR34520201,25891201,191,2024-03-04,2024-03-05,191,1,100.0,No,Yes
FMR35422501,25891501,171,2024-03-05,2024-03-05,171,0,100.0,Yes,Yes
FMR35501601,25891501,129,2024-03-05,2024-03-05,123,0,95.35,Yes,No
FMR35902601,25891501,238,2024-03-05,2024-03-05,238,0,100.0,Yes,Yes
FMR34601501,25891501,101,2024-03-04,2024-03-04,96,0,95.05,Yes,No
FMR34522603,25891501,144,2024-03-04,2024-03-07,144,3,100.0,No,Yes
FMR34221601,25891501,235,2024-03-04,2024-03-04,235,0,100.0,Yes,Yes
FMR33101501,25891501,185,2024-03-03,2024-03-03,185,0,100.0,Yes,Yes
FMR35101502,25891501,162,2024-03-05,2024-03-05,162,0,100.0,Yes,Yes
FMR33521501,25891501,171,2024-03-03,2024-03-06,171,3,100.0,No,Yes
FMR34421603,25891501,128,2024-03-04,2024-03-06,122,2,95.31,No,No
FMR35402501,25891501,181,2024-03-05,2024-03-05,181,0,100.0,Yes,Yes
FMR34220501,25891501,152,2024-03-04,2024-03-04,152,0,100.0,Yes,Yes
FMR34202502,25891501,105,2024-03-04,2024-03-04,105,0,100.0,Yes,Yes
FMR33301502,25891501,228,2024-03-03,2024-03-03,228,0,100.0,Yes,Yes
FMR34301501,25891501,215,2024-03-04,2024-03-05,215,1,100.0,No,Yes
FMR33503603,25891602,187,2024-03-03,2024-03-03,187,0,100.0,Yes,Yes
FMR34503602,25891602,116,2024-03-04,2024-03-04,110,0,94.83,Yes,No
FMR33301602,25891602,186,2024-03-03,2024-03-05,186,2,100.0,No,Yes
FMR33702602,25891602,81,2024-03-03,2024-03-03,77,0,95.06,Yes,No
FMR33420602,25891602,164,2024-03-03,2024-03-04,164,1,100.0,No,Yes
FMR33402602,25891602,178,2024-03-03,2024-03-03,160,0,89.89,Yes,No
FMR34203602,25891602,194,2024-03-04,2024-03-04,194,0,100.0,Yes,Yes
FMR35121602,25891602,84,2024-03-05,2024-03-04,76,-1,90.48,Yes,No
FMR35522602,25891602,91,2024-03-05,2024-03-06,86,1,94.51,No,No
FMR35622603,25891602,100,2024-03-05,2024-03-05,100,0,100.0,Yes,Yes
FMR34902602,25891602,150,2024-03-04,2024-03-04,135,0,90.0,Yes,No
FMR33501602,25891602,119,2024-03-03,2024-03-03,95,0,79.83,Yes,No
FMR35421602,25891602,60,2024-03-05,2024-03-06,57,1,95.0,No,No
FMR35122602,25891602,148,2024-03-05,2024-03-05,141,0,95.27,Yes,No
FMR34403602,25891602,74,2024-03-04,2024-03-04,74,0,100.0,Yes,Yes
FMR33220101,25891101,411,2024-03-03,2024-03-02,3900,-1,948.91,Yes,Yes
FMR35201303,25891101,368,2024-03-05,2024-03-05,3680,0,1000.0,Yes,Yes
FMR34522101,25891101,477,2024-03-04,2024-03-04,477,0,100.0,Yes,Yes
FMR35303101,25891101,339,2024-03-05,2024-03-04,3390,-1,1000.0,Yes,Yes
FMR34603601,25891101,319,2024-03-04,2024-03-04,319,0,100.0,Yes,Yes
FMR34321101,25891101,339,2024-03-04,2024-03-05,3390,1,1000.0,No,Yes
FMR35321101,25891101,347,2024-03-05,2024-03-04,347,-1,100.0,Yes,Yes
FMR35203601,25891101,344,2024-03-05,2024-03-05,3440,0,1000.0,Yes,Yes
FMR33121101,25891101,349,2024-03-03,2024-03-05,349,2,100.0,No,Yes
FMR35721103,25891101,486,2024-03-05,2024-03-05,486,0,100.0,Yes,Yes
FMR33702602,25891101,302,2024-03-03,2024-03-03,302,0,100.0,Yes,Yes
FMR35122502,25891101,409,2024-03-05,2024-03-06,368,1,89.98,No,No
FMR34421402,25891101,376,2024-03-04,2024-03-07,376,3,100.0,No,Yes
FMR35503502,25891101,318,2024-03-05,2024-03-05,318,0,100.0,Yes,Yes
FMR34301101,25891101,395,2024-03-04,2024-03-04,355,0,89.87,Yes,No
FMR33402602,25891101,379,2024-03-03,2024-03-03,379,0,100.0,Yes,Yes
FMR34402603,25891101,474,2024-03-04,2024-03-04,474,0,100.0,Yes,Yes
FMR35603601,25891401,303,2024-03-05,2024-03-05,303,0,100.0,Yes,Yes
FMR33402602,25891401,308,2024-03-03,2024-03-03,308,0,100.0,Yes,Yes
FMR33622402,25891401,309,2024-03-03,2024-03-03,309,0,100.0,Yes,Yes
FMR34121401,25891401,494,2024-03-04,2024-03-07,494,3,100.0,No,Yes
FMR35501401,25891401,453,2024-03-05,2024-03-04,453,-1,100.0,Yes,Yes
FMR35102401,25891401,433,2024-03-05,2024-03-05,433,0,100.0,Yes,Yes
FMR35702603,25891401,305,2024-03-05,2024-03-05,305,0,100.0,Yes,Yes
FMR35703502,25891401,266,2024-03-05,2024-03-05,266,0,100.0,Yes,Yes
FMR35301401,25891401,371,2024-03-05,2024-03-05,371,0,100.0,Yes,Yes
FMR34522401,25891401,437,2024-03-04,2024-03-06,437,2,100.0,No,Yes
FMR35422501,25891401,230,2024-03-05,2024-03-05,230,0,100.0,Yes,Yes
FMR35601601,25891401,208,2024-03-05,2024-03-05,166,0,79.81,Yes,No
FMR33720403,25891401,292,2024-03-03,2024-03-03,292,0,100.0,Yes,Yes
FMR34720601,25891401,242,2024-03-04,2024-03-04,230,0,95.04,Yes,No
FMR34521401,25891401,281,2024-03-04,2024-03-03,281,-1,100.0,Yes,Yes
FMR34220501,25891401,420,2024-03-04,2024-03-04,420,0,100.0,Yes,Yes
FMR33221401,25891401,253,2024-03-03,2024-03-03,253,0,100.0,Yes,Yes
FMR34401603,25891603,95,2024-03-04,2024-03-04,95,0,100.0,Yes,Yes
FMR34121603,25891603,186,2024-03-04,2024-03-05,167,1,89.78,No,No
FMR33522603,25891603,172,2024-03-03,2024-03-04,172,1,100.0,No,Yes
FMR34522603,25891603,157,2024-03-04,2024-03-07,157,3,100.0,No,Yes
FMR33521603,25891603,71,2024-03-03,2024-03-05,71,2,100.0,No,Yes
FMR34521603,25891603,165,2024-03-04,2024-03-05,157,1,95.15,No,No
FMR35622603,25891603,160,2024-03-05,2024-03-05,128,0,80.0,Yes,No
FMR34402603,25891603,124,2024-03-04,2024-03-04,124,0,100.0,Yes,Yes
FMR35402603,25891603,175,2024-03-05,2024-03-04,175,-1,100.0,Yes,Yes
FMR34421603,25891603,129,2024-03-04,2024-03-06,123,2,95.35,No,No
FMR33503603,25891603,70,2024-03-03,2024-03-03,70,0,100.0,Yes,Yes
FMR35702603,25891603,103,2024-03-05,2024-03-05,103,0,100.0,Yes,Yes
FMR35321603,25891603,104,2024-03-05,2024-03-05,94,0,90.38,Yes,No
FMR33103603,25891603,58,2024-03-03,2024-03-03,58,0,100.0,Yes,Yes
FMR35202603,25891603,92,2024-03-05,2024-03-05,92,0,100.0,Yes,Yes
FMR35702202,25891202,374,2024-03-05,2024-03-04,374,-1,100.0,Yes,Yes
FMR34122202,25891202,448,2024-03-04,2024-03-07,426,3,95.09,No,No
FMR35122202,25891202,478,2024-03-05,2024-03-07,454,2,94.98,No,No
FMR34221601,25891202,171,2024-03-04,2024-03-04,171,0,100.0,Yes,Yes
FMR35903202,25891202,374,2024-03-05,2024-03-04,299,-1,79.95,Yes,No
FMR33301202,25891202,444,2024-03-03,2024-03-04,4000,1,900.9,No,Yes
FMR34301501,25891202,354,2024-03-04,2024-03-05,354,1,100.0,No,Yes
FMR33703601,25891202,489,2024-03-03,2024-03-03,4400,0,899.8,Yes,Yes
FMR33422302,25891202,408,2024-03-03,2024-03-06,408,3,100.0,No,Yes
FMR34422202,25891202,235,2024-03-04,2024-03-06,235,2,100.0,No,Yes
FMR34721601,25891202,168,2024-03-04,2024-03-04,160,0,95.24,Yes,No
FMR33603502,25891202,429,2024-03-03,2024-03-03,4290,0,1000.0,Yes,Yes
FMR33220402,25891202,124,2024-03-03,2024-03-03,124,0,100.0,Yes,Yes
FMR33201403,25891202,180,2024-03-03,2024-03-03,180,0,100.0,Yes,Yes
FMR35720302,25891202,456,2024-03-05,2024-03-04,456,-1,100.0,Yes,Yes
FMR35621202,25891202,435,2024-03-05,2024-03-04,435,-1,100.0,Yes,Yes
FMR34202202,25891202,249,2024-03-04,2024-03-07,249,3,100.0,No,Yes
FMR35121202,25891202,246,2024-03-05,2024-03-07,246,2,100.0,No,Yes
FMR33203502,25891303,71,2024-03-03,2024-03-04,71,1,100.0,No,Yes
FMR35422303,25891303,89,2024-03-05,2024-03-06,89,1,100.0,No,Yes
FMR33201403,25891303,52,2024-03-03,2024-03-03,52,0,100.0,Yes,Yes
FMR35201303,25891303,44,2024-03-05,2024-03-05,42,0,95.45,Yes,No
FMR34721601,25891303,20,2024-03-04,2024-03-04,20,0,100.0,Yes,Yes
FMR33321303,25891303,43,2024-03-03,2024-03-03,34,0,79.07,Yes,No
FMR34321502,25891303,88,2024-03-04,2024-03-04,88,0,100.0,Yes,Yes
FMR35321303,25891303,84,2024-03-05,2024-03-07,84,2,100.0,No,Yes
FMR33522303,25891303,35,2024-03-03,2024-03-03,350,0,1000.0,Yes,Yes
FMR34522303,25891303,34,2024-03-04,2024-03-05,34,1,100.0,No,Yes
FMR34303303,25891303,86,2024-03-04,2024-03-04,77,0,89.53,Yes,No
FMR35421602,25891303,56,2024-03-05,2024-03-06,56,1,100.0,No,Yes
FMR33520303,25891303,35,2024-03-03,2024-03-03,310,0,885.71,Yes,Yes
FMR34501403,25891303,88,2024-03-04,2024-03-04,88,0,100.0,Yes,Yes
FMR35501601,25891303,35,2024-03-05,2024-03-05,280,0,800.0,Yes,Yes
FMR34320402,25891303,95,2024-03-04,2024-03-04,95,0,100.0,Yes,Yes
FMR33202403,25891303,28,2024-03-03,2024-03-03,270,0,964.29,Yes,Yes
FMR34503602,25891303,68,2024-03-04,2024-03-04,61,0,89.71,Yes,No
FMR33220402,25891303,40,2024-03-03,2024-03-03,32,0,80.0,Yes,No
FMR33903303,25891303,71,2024-03-03,2024-03-04,67,1,94.37,No,No
FMR33621303,25891303,51,2024-03-03,2024-03-04,51,1,100.0,No,Yes
FMR35521303,25891303,54,2024-03-05,2024-03-07,54,2,100.0,No,Yes
FMR36101401,25891201,419,2024-03-06,2024-03-06,377,0,89.98,Yes,No
FMR36203203,25891203,367,2024-03-06,2024-03-06,367,0,100.0,Yes,Yes
FMR36521203,25891203,442,2024-03-06,2024-03-08,442,2,100.0,No,Yes
FMR34403502,25891203,453,2024-03-04,2024-03-04,453,0,100.0,Yes,Yes
FMR34301401,25891203,248,2024-03-04,2024-03-04,248,0,100.0,Yes,Yes
FMR36202203,25891203,356,2024-03-06,2024-03-07,320,1,89.89,No,No
FMR35303203,25891203,205,2024-03-05,2024-03-05,195,0,95.12,Yes,No
FMR36121203,25891203,424,2024-03-06,2024-03-08,424,2,100.0,No,Yes
FMR35201601,25891203,487,2024-03-05,2024-03-05,487,0,100.0,Yes,Yes
FMR34601603,25891203,323,2024-03-04,2024-03-04,291,0,90.09,Yes,No
FMR34122503,25891203,228,2024-03-04,2024-03-05,205,1,89.91,No,No
FMR34902603,25891203,297,2024-03-04,2024-03-04,297,0,100.0,Yes,Yes
FMR35903203,25891203,358,2024-03-05,2024-03-05,286,0,79.89,Yes,No
FMR34702402,25891203,130,2024-03-04,2024-03-04,130,0,100.0,Yes,Yes
FMR35702503,25891203,378,2024-03-05,2024-03-05,340,0,89.95,Yes,No
FMR35520602,25891203,499,2024-03-05,2024-03-06,499,1,100.0,No,Yes
FMR34321403,25891302,53,2024-03-04,2024-03-04,53,0,100.0,Yes,Yes
FMR35321302,25891302,52,2024-03-05,2024-03-06,52,1,100.0,No,Yes
FMR34421503,25891302,27,2024-03-04,2024-03-06,26,2,96.3,No,No
FMR35420302,25891302,81,2024-03-05,2024-03-05,81,0,100.0,Yes,Yes
FMR35403302,25891302,69,2024-03-05,2024-03-05,62,0,89.86,Yes,No
FMR34201603,25891302,54,2024-03-04,2024-03-04,54,0,100.0,Yes,Yes
FMR36122503,25891302,49,2024-03-06,2024-03-07,44,1,89.8,No,No
FMR35902302,25891302,44,2024-03-05,2024-03-05,44,0,100.0,Yes,Yes
FMR36521302,25891302,24,2024-03-06,2024-03-09,19,3,79.17,No,No
FMR34103302,25891302,45,2024-03-04,2024-03-05,36,1,80.0,No,No
