ORDER_ID,on.time,in_full,OTIF
FMR37201501,1.0,0.0,0.0
FMR36202402,1.0,0.0,0.0
FMR37202402,1.0,,0.0
FMR37321503,1.0 units,0.0,
FMR36402602,1.0,-1.0 units,0.0
FMR36720601,1.0,0.0,0.0
FMR38221401,1.0 units,0.0,0.0
FMR37703601,-1.0,,0.0
FMR38401601,1.0,0.0,0.0
FMR37622602,1.0,0.0,0.0
FMR36721303,1.0,0.0,0.0
FMR38122101,1.0,0.0,0.0
FMR37520203,1.0,0.0,0.0
FMR37520403,1.0,0.0,0.0
FMR37501501,1.0,0.0,0.0
FMR38501503,1.0,0.0,0.0
FMR36503603,1.0,0.0,0.0
FMR37503601,1.0,0.0,0.0
FMR37603401,1.0,0.0 units,0.0
FMR37403501,1.0,0.0,0.0
FMR36403602,-1.0,0.0,
FMR36421102,1.0,0.0,-1.0
FMR37303401,1.0,0.0,0.0
FMR36121301,1.0,0.0 units,0.0
FMR37121401,1.0,0.0,0.0
FMR36201203,0.0,0.0,0.0
FMR36101403,0.0,0.0,0.0
FMR36902301,0.0,0.0,0.0
FMR38220201,0.0,0.0,0.0
FMR37203302,0.0,0.0,0.0
FMR37203501,0.0,0.0,0.0
FMR37401202,0.0,0.0,0.0 units
FMR36720302,0.0,0.0,0.0 units
FMR37601503,0.0,0.0,0.0
FMR37702102,0.0,0.0,0.0 units
FMR38702102,0.0,0.0,0.0
FMR36702501,0.0,0.0,0.0
FMR36521102,0.0 units,0.0,0.0
FMR38522402,nan units,0.0,0.0
FMR37522101,0.0,0.0,0.0
FMR38422201,0.0,0.0,-1.0
FMR38422103,0.0,0.0,0.0
FMR37121302,0.0,0.0,0.0
FMR36420402,0.0 units,0.0,0.0
FMR37520402,0.0,,0.0 units
FMR38520403,0.0,0.0,0.0
FMR37520101,0.0,0.0,0.0
FMR36520401,0.0 units,0.0,0.0
FMR38421301,0.0 units,0.0,0.0 units
FMR37421503,0.0,0.0,0.0
FMR37421602,0.0,0.0 units,0.0
FMR36421401,0.0,0.0,0.0
FMR38421103,0.0,0.0,0.0
FMR37122203,0.0,0.0,-1.0
FMR38122303,0.0,0.0,0.0
FMR36122201,0.0,0.0,0.0 units
FMR37122501,0.0,0.0,0.0
FMR37422303,0.0,1.0,0.0
FMR36422103,0.0,1.0,
FMR36301603,0.0,1.0,0.0
FMR37421201,0.0 units,1.0,0.0
FMR36102601,0.0,1.0,0.0
FMR37102202,0.0,1.0,0.0
FMR38122102,0.0 units,1.0,0.0 units
FMR37303203,0.0,1.0,nan units
FMR36303402,0.0,1.0,0.0
FMR37303602,0.0,1.0,0.0 units
FMR36203402,0.0,1.0,0.0
FMR38203402,0.0,1.0,0.0
FMR37721303,0.0,1.0,0.0
FMR37221502,0.0,1.0,0.0
FMR36520203,0.0,1.0,0.0
FMR36520303,0.0 UNITS,-1.0,0.0
FMR37503602,0.0 units,,0.0
FMR37622601,0.0,1.0,0.0
FMR36202403,0.0,1.0,0.0
FMR36621502,0.0,1.0,0.0
FMR38621601,0.0,1.0,0.0
FMR37902101,0.0 units,1.0,0.0
FMR37703201,0.0,1.0,0.0
FMR38401402,0.0,1.0,0.0
FMR38401401,0.0,1.0,0.0
FMR36402301,0.0,1.0,0.0
FMR36903303,0.0,1.0,0.0
FMR38103202,0.0,1.0,0.0
FMR36522503,0.0,1.0,0.0
FMR38522601,0.0,1.0,0.0
FMR37522103,0.0,1.0,0.0
FMR36521601,0.0,1.0,0.0
FMR37521501,0.0,1.0,0.0
FMR37521202,0.0,1.0,0.0
FMR38521103,0.0,1.0,
FMR37121502,-1.0,1.0,0.0
FMR37420503,0.0,1.0,0.0
FMR38420601,0.0,1.0,0.0 units
FMR36420303,0.0,1.0 units,0.0
FMR37420101,0.0,1.0,
FMR38402303,,1.0,1.0 Units
FMR37402503,1.0,1.0,-1.0
FMR36622602,1.0,1.0,1.0
FMR37622403,1.0,1.0 units,-1.0
FMR38622503,1.0 units,1.0 UNITS,1.0
FMR36221403,1.0,-1.0,1.0
FMR38221201,1.0,1.0,1.0
FMR37221603,1.0,1.0 units,1.0
FMR38721601,1.0,1.0,1.0
FMR37721503,1.0,1.0,1.0
FMR38320301,1.0,1.0,1.0
FMR37320403,1.0,1.0,1.0
FMR36320501,1.0 units,1.0,1.0
FMR38503603,1.0,1.0,1.0
FMR36501602,-1.0,,1.0
FMR36401603,1.0 units,1.0,1.0
FMR37401303,1.0,1.0,1.0
FMR38401101,-1.0 units,1.0,1.0
FMR37720603,1.0,1.0,1.0
FMR38720303,1.0,1.0,1.0
FMR36720202,1.0,1.0,1.0
FMR36902502,1.0,1.0,1.0
FMR37902602,1.0,1.0,1.0
FMR36220503,1.0,-1.0,1.0
FMR38220602,1.0,1.0,1.0
FMR37220601,1.0,1.0,1.0
FMR36621402,1.0,1.0,1.0
FMR38621401,1.0 units,1.0,1.0
FMR37101403,1.0,1.0 units,1.0
FMR38321603,1.0,1.0,1.0
FMR36321601,-1.0,1.0,
FMR38203102,1.0,1.0,1.0
FMR37102503,1.0,,-1.0
FMR38102602,1.0,1.0,1.0 units
FMR38201503,-1.0,1.0,1.0
FMR37420602,,1.0,1.0
FMR36121101,1.0,1.0 units,1.0
FMR36522203,1.0,1.0,1.0 Units
FMR38422401,1.0,-1.0,1.0
FMR37521502,1.0,1.0,1.0
FMR36521201,1.0,1.0,1.0
FMR38521302,1.0,1.0 units,1.0
FMR38521501,,1.0,1.0
FMR37421603,1.0,1.0,1.0
FMR36122501,1.0,1.0,1.0 units
FMR38601402,1.0,1.0,1.0
FMR38520602,1.0,1.0,1.0
FMR38403203,1.0,1.0,
FMR38202102,1.0,1.0,1.0
FMR38303603,1.0,1.0,1.0 units
FMR36303601,,1.0,1.0
FMR36703602,1.0,1.0,1.0
FMR38703303,1.0,1.0,1.0 units
FMR38603503,1.0,1.0 units,1.0
FMR36603202,1.0,1.0,1.0
FMR37103403,1.0,0.0,-1.0
FMR38103403,1.0,0.0,0.0
FMR37903601,1.0,0.0,0.0
FMR39903603,1.0,0.0,
FMR39702402,1.0,0.0,0.0 units
FMR37702301,1.0,0.0,0.0
FMR39601402,1.0,0.0 units,0.0
FMR39601502,1.0 units,0.0,0.0 units
FMR37601401,1.0,0.0,0.0
FMR38601302,1.0,0.0,0.0
FMR38301603,1.0,0.0,0.0
FMR39203601,1.0,0.0,0.0
FMR37621502,1.0 units,0.0,0.0
FMR38621603,1.0,0.0,0.0
FMR37101102,1.0,-1.0,0.0
FMR38101201,1.0,0.0,0.0
FMR37102403,1.0 units,0.0,0.0
FMR38201501,1.0,0.0,-1.0
FMR39201401,1.0,0.0,0.0
FMR37201603,1.0 Units,0.0,0.0
FMR38202601,1.0,0.0 units,0.0
FMR37202603,1.0,0.0,
FMR37321502,1.0,0.0,0.0
FMR37321602,1.0,0.0,0.0
FMR38321402,1.0,0.0,0.0
FMR38703603,1.0,0.0,0.0
FMR37703202,1.0,0.0,-1.0
FMR39703401,1.0,0.0,0.0
FMR39320503,1.0,0.0,0.0
FMR39721601,1.0 units,-1.0,0.0
FMR39122603,1.0,0.0,0.0
FMR38122401,1.0 units,0.0,0.0
FMR37220402,1.0,,
FMR39520403,1.0,0.0,0.0
FMR38520302,1.0,0.0,0.0
FMR38520202,1.0,0.0,nan units
FMR39501501,1.0,0.0,
FMR38503602,1.0,0.0,0.0 units
FMR37503301,1.0 units,0.0,0.0
FMR39421203,1.0 units,0.0,0.0
FMR37421402,1.0,0.0,0.0
FMR37521203,,0.0,0.0
FMR37422603,1.0,-1.0,0.0
FMR39420401,,0.0,0.0
FMR38201102,0.0,0.0,0.0 units
FMR37622502,0.0,0.0,0.0
FMR38202403,0.0,0.0,0.0
FMR39303403,-1.0,0.0,0.0
FMR37622103,0.0,0.0,
FMR38721502,0.0,0.0,0.0
FMR38603203,0.0,0.0,0.0
FMR37102203,0.0,0.0,0.0
FMR38401403,0.0,0.0 units,0.0
FMR39103203,0.0,0.0,0.0 units
FMR37103201,0.0,0.0,0.0
FMR37601403,0.0,0.0,0.0
FMR39903203,0.0,0.0,0.0
FMR38903303,0.0,,-1.0
FMR38521203,,0.0,0.0
FMR38521303,0.0,,0.0 Units
FMR37522601,0.0,0.0,0.0
FMR37522501,0.0,0.0,0.0 units
FMR37121102,0.0 units,0.0,
FMR39121602,0.0,-1.0,0.0
FMR39121402,0.0,0.0,0.0
FMR39121401,0.0,0.0,0.0
FMR38420301,0.0 units,0.0,0.0
FMR38421502,0.0,0.0 units,0.0
FMR37421401,0.0,0.0,0.0
FMR39421401,,-1.0 units,0.0
FMR37122102,,0.0,0.0
FMR39122502,0.0 units,0.0,
FMR37122301,0.0,0.0,0.0
FMR38122302,0.0,0.0 units,0.0
FMR39122301,0.0,0.0,0.0
FMR39422601,,1.0,0.0
FMR37422101,,,-1.0
FMR39422501,0.0,1.0 units,0.0
FMR37301301,0.0,1.0,0.0
FMR39102502,0.0,1.0,0.0
FMR38102303,-1.0,1.0,0.0
FMR38122502,0.0,,0.0
FMR39720302,0.0,1.0 units,0.0
FMR39303402,0.0,1.0,0.0
FMR39320401,-1.0,1.0,0.0
FMR38603403,0.0,1.0,0.0
FMR37603603,0.0,1.0,0.0
FMR37721601,0.0,1.0,0.0
FMR37321601,0.0,1.0,0.0 UNITS
FMR39321101,0.0,1.0,0.0
FMR39221303,0.0,1.0,-1.0
FMR39520301,0.0,1.0,0.0
FMR37503103,0.0 units,1.0 units,0.0
FMR39503103,0.0,1.0,0.0
FMR37622202,0.0,1.0,nan units
FMR38202103,0.0,1.0,0.0
FMR38621203,0.0,-1.0,0.0
FMR38902202,0.0,1.0,0.0 units
FMR38501602,0.0,1.0,0.0
FMR39220101,0.0,1.0,0.0
FMR37401102,0.0,1.0,0.0
FMR37401201,0.0,1.0,0.0
FMR39401103,0.0,1.0 Units,0.0
FMR37402401,,1.0,0.0
FMR39702603,0.0,1.0,0.0
FMR38522301,0.0,1.0,0.0
FMR39522602,0.0,1.0,0.0
FMR38522101,-1.0,1.0 units,0.0
FMR39522101,0.0,1.0,0.0
FMR37521102,0.0,1.0,0.0
FMR38521201,0.0,1.0,0.0
FMR39521401,0.0,1.0,0.0
FMR37121402,0.0,1.0,0.0
FMR37121201,0.0 units,1.0,0.0
FMR38121103,,1.0,0.0
FMR37420203,0.0,1.0,0.0
FMR39420203,0.0,1.0,0.0
FMR37420601,0.0,1.0,-1.0
FMR38420402,,1.0,0.0
FMR39420403,0.0,1.0,
FMR38402602,1.0,1.0,1.0
FMR39402503,1.0,NAN UNITS,1.0
FMR37402302,1.0,1.0,1.0
FMR38622602,1.0,1.0,1.0
FMR39622503,1.0,1.0,1.0
FMR37221601,1.0,1.0,1.0
FMR38721402,1.0,1.0,1.0
FMR39721403,1.0,1.0,1.0
FMR37320402,1.0,1.0,1.0
FMR38320603,1.0,1.0 units,1.0
FMR39503302,1.0,1.0,1.0
FMR39503303,1.0 units,1.0 units,1.0
FMR37501502,1.0,1.0,1.0
FMR38401302,1.0,1.0,
FMR39401503,1.0 units,1.0,1.0
FMR37401403,1.0,1.0,1.0
FMR39720103,1.0,1.0,1.0
FMR38720401,1.0,1.0,1.0
FMR38902503,1.0,1.0 UNITS,1.0
FMR39902501,1.0,1.0,1.0
FMR37902401,1.0,-1.0,1.0
FMR39902103,1.0,1.0,1.0
FMR38220402,1.0,1.0,1.0 units
FMR39220403,1.0,1.0 units,1.0
FMR39621603,1.0,1.0,1.0
FMR38621103,1.0,1.0,1.0
FMR39101602,1.0 units,1.0,1.0
FMR38101602,1.0,1.0 units,1.0
FMR37101101,-1.0,1.0,1.0
FMR39321403,1.0,1.0,1.0
FMR38321601,1.0,1.0,1.0
FMR37203602,1.0,1.0,1.0
FMR39203301,1.0,1.0 Units,1.0
FMR38102102,1.0,1.0,
FMR38102503,1.0,-1.0 UNITS,1.0
FMR39102302,-1.0 units,1.0,1.0
FMR37301403,1.0,1.0 units,1.0
FMR39301603,1.0,1.0 Units,1.0 units
FMR38420102,1.0,1.0,1.0
FMR37420401,1.0,1.0,1.0
FMR37121202,1.0,1.0,1.0
FMR37522402,1.0,1.0,1.0
FMR39522402,1.0,1.0,1.0
FMR38422603,1.0,1.0,1.0
FMR39422401,1.0,1.0,1.0
FMR38521301,1.0,1.0,1.0
FMR37521503,-1.0,1.0,1.0 units
FMR39521602,1.0,1.0,
FMR39421301,1.0,1.0,1.0
FMR38421601,1.0,1.0,1.0
FMR38122601,1.0,1.0,1.0
FMR39103101,1.0,,1.0
FMR38903402,1.0,1.0,
FMR37520601,,1.0,1.0
FMR37403402,1.0,1.0,1.0
FMR38403502,1.0 units,1.0,1.0 units
FMR39202503,1.0,,1.0 units
FMR39303602,1.0,1.0,1.0
FMR38303601,1.0,1.0,1.0
FMR37303302,1.0,1.0,1.0
FMR39703403,1.0,1.0,1.0
FMR37603402,,,1.0
FMR37603503,1.0,1.0,1.0
FMR39603303,1.0,1.0,1.0
FMR39603501,1.0,1.0,1.0
FMR38603103,1.0,1.0,1.0
FMR39103201,1.0,0.0,0.0
FMR38103602,1.0,0.0,-1.0
FMR310103202,1.0 Units,0.0,0.0
FMR38903601,1.0,0.0,0.0 units
FMR39903601,1.0,0.0,0.0
FMR38903302,1.0,0.0,0.0
FMR310702602,1.0,0.0,0.0
FMR39702601,1.0,0.0,0.0
FMR310601503,1.0,0.0,0.0
FMR39601603,1.0,0.0,0.0
FMR310301503,1.0,0.0,0.0
FMR38301302,1.0,0.0,0.0
FMR38621602,1.0,0.0 units,0.0
FMR39621501,1.0,0.0,0.0
FMR39101503,1.0,0.0,0.0
FMR38101502,1.0,0.0,
FMR310101603,1.0,0.0,0.0
FMR38102403,1.0,0.0,0.0
FMR310902503,1.0,0.0,0.0
FMR310202503,1.0,0.0,0.0
FMR38202602,1.0,,0.0
FMR39202601,1.0,0.0,0.0
FMR38202302,1.0 units,0.0,0.0
FMR39402602,1.0,0.0,0.0
FMR38720402,,0.0 units,0.0
FMR39720503,1.0,0.0,0.0
FMR38221602,1.0,0.0 Units,0.0
FMR39221503,1.0 Units,0.0,0.0 units
FMR38703503,-1.0,0.0,0.0
FMR39703601,1.0,0.0,0.0
FMR39401601,1.0,0.0,0.0
FMR310622202,1.0,0.0 units,0.0
FMR38622502,1.0,0.0 units,0.0
FMR38622201,1.0,0.0,0.0
FMR39622601,1.0,0.0,0.0
FMR39320603,1.0,0.0,0.0
FMR38320602,1.0,0.0,0.0
FMR310320403,1.0,0.0,0.0
FMR39320602,-1.0,0.0,0.0
FMR39721401,1.0,0.0,0.0
FMR38721603,1.0,0.0,0.0
FMR38220503,1.0,0.0,0.0
FMR310520401,1.0,-1.0 units,0.0
FMR310501302,1.0 UNITS,0.0,0.0
FMR38501501,1.0,0.0,0.0
FMR39503603,1.0,0.0,0.0
FMR38603603,1.0,0.0,0.0
FMR310403601,1.0,0.0,0.0
FMR38403603,1.0,0.0 units,0.0
FMR39403602,1.0,0.0,0.0
FMR38421602,1.0,0.0,-1.0
FMR39303603,1.0,,-1.0
FMR38303602,1.0 units,0.0,0.0
FMR310521301,1.0,0.0 units,0.0
FMR310121602,1.0,0.0,0.0
FMR38402102,0.0,0.0 units,
FMR39320301,0.0,0.0,0.0
FMR310622301,0.0,0.0,0.0
FMR310220303,0.0,0.0,0.0
FMR310203202,0.0,0.0,0.0
FMR39102403,0.0,0.0,0.0
FMR310401203,0.0,0.0,0.0
FMR39401501,0.0 units,0.0 units,0.0
FMR38221202,0.0,0.0,0.0
FMR39503602,0.0,0.0 units,0.0
FMR39103502,0.0,0.0,0.0
FMR38103201,0.0,0.0,0.0
FMR38601303,0.0,0.0,0.0
FMR38601401,0.0,0.0,0.0 units
FMR39903101,0.0,0.0,0.0
FMR310903501,,0.0,0.0
FMR38903603,0.0,0.0,0.0
FMR39702303,0.0,0.0,0.0
FMR310521102,0.0,0.0,0.0
FMR38521601,0.0,0.0,0.0
FMR38522502,0.0,0.0,-1.0
FMR39522303,0.0,0.0,0.0
FMR310522302,-1.0,0.0,0.0
FMR310422301,0.0,0.0,0.0
FMR310121403,0.0,-1.0,0.0
FMR310520203,0.0,0.0,0.0
FMR39520502,-1.0,0.0,0.0
FMR39520601,0.0,0.0,0.0
FMR39520302,0.0,0.0,0.0
FMR310421601,0.0,0.0,0.0
FMR39421402,0.0,0.0,-1.0
FMR39421303,0.0,-1.0,0.0 units
FMR310122102,0.0,0.0,0.0
FMR310122301,0.0,0.0,0.0
FMR310122601,0.0 units,0.0,0.0
FMR39122302,0.0,0.0,0.0
FMR38422402,0.0,1.0,0.0
FMR39422603,0.0,1.0,0.0
FMR38122402,0.0 units,1.0,0.0
FMR39122402,0.0 units,1.0,0.0
FMR310720203,0.0,1.0,0.0 units
FMR38720602,0.0,,0.0
FMR39303102,0.0,1.0,0.0
FMR310303403,0.0,-1.0,0.0
FMR310303503,0.0,1.0,0.0
FMR38303202,0.0,1.0,0.0
FMR38203403,0.0,1.0 units,0.0
FMR38203401,0.0,1.0,0.0
FMR39721102,0.0,1.0,0.0
FMR310321101,0.0,1.0 units,0.0
FMR39321501,0.0,1.0,0.0
FMR39221102,0.0,1.0,0.0
FMR310520102,0.0,1.0,0.0 UNITS
FMR38520501,0.0,1.0,
FMR38503302,0.0 units,1.0,0.0
FMR38622102,0.0,1.0,0.0
FMR39622501,0.0,1.0,0.0
FMR310202401,0.0,1.0,0.0
FMR39621602,0.0,1.0,-1.0
FMR38902601,0.0,1.0,0.0
FMR39101402,0.0,1.0,0.0
FMR310101501,0.0,1.0,0.0
FMR310501601,0.0,1.0,0.0
FMR38703302,0.0,1.0 units,0.0
FMR39401603,0.0,1.0,0.0
FMR38403402,0.0 units,1.0,0.0
FMR38702201,0.0,1.0,0.0
FMR310522203,0.0,1.0,0.0
FMR39522102,0.0,1.0,0.0
FMR38522503,0.0,1.0,0.0
FMR39522201,-1.0,1.0,0.0
FMR38522501,0.0,1.0,0.0
FMR38521503,0.0,1.0,
FMR39521603,0.0,1.0,0.0
FMR38121602,0.0,1.0,0.0 units
FMR39121503,0.0,1.0,0.0
FMR38420403,0.0,1.0,0.0
FMR38420602,0.0,1.0,0.0
FMR39420602,0.0,1.0,-1.0
FMR39420101,0.0,,-1.0
FMR310420501,0.0,1.0,0.0
FMR39420603,0.0,1.0,0.0
FMR38402603,1.0,1.0,1.0
FMR39402403,,1.0,1.0
FMR310402501,1.0,1.0 units,1.0
FMR310622103,1.0,1.0,1.0
FMR38221101,,1.0,1.0
FMR39721402,,1.0,1.0
FMR310721603,1.0,1.0,1.0
FMR310503401,1.0,1.0,
FMR38503503,1.0,1.0 units,1.0
FMR39503202,1.0,1.0 units,1.0
FMR39501103,1.0,1.0,1.0
FMR310401402,1.0,1.0,1.0
FMR38401103,1.0,1.0,1.0
FMR38720102,1.0,1.0,1.0
FMR39902601,1.0,1.0 units,1.0
FMR310902102,1.0,1.0,1.0
FMR38902402,1.0 units,1.0,1.0
FMR39220603,1.0,1.0,1.0
FMR310621503,1.0,1.0,1.0
FMR38321102,1.0,1.0 units,1.0
FMR39321601,1.0,1.0,1.0
FMR310321303,1.0,1.0,1.0
FMR39321401,1.0,1.0 units,1.0
FMR310203402,1.0,1.0,1.0
FMR39203103,1.0,,1.0
FMR39102102,1.0,1.0,1.0
FMR39301301,1.0,1.0 units,1.0
FMR39301501,1.0 units,1.0,1.0
FMR38201402,1.0,1.0,1.0
FMR39201602,1.0,1.0,1.0
FMR310201503,1.0,1.0,1.0
FMR310420301,1.0,1.0,1.0
FMR39522403,1.0,1.0,1.0 units
FMR38521603,1.0,1.0 units,1.0
FMR39103501,1.0,1.0 units,1.0
FMR38601603,-1.0,1.0,1.0
FMR310303203,1.0,1.0 units,1.0
FMR310303601,1.0,1.0,1.0
FMR310703301,1.0,1.0,1.0 units
FMR310703503,1.0,1.0,1.0 UNITS
FMR39703303,1.0,1.0,1.0
FMR39603102,1.0,1.0,1.0
FMR39603601,,1.0 units,1.0
FMR310603401,1.0,1.0,1.0
FMR310603103,1.0,1.0,1.0
FMR311103403,1.0,,0.0
FMR310103502,1.0,,0.0
FMR39103403,1.0,0.0,0.0
FMR39103301,1.0,0.0,0.0
FMR310903602,1.0,0.0,0.0
FMR311903502,1.0,0.0,0.0
FMR39702502,1.0,0.0 UNITS,0.0
FMR311702602,1.0,0.0,0.0
FMR311702303,1.0,0.0,0.0 units
FMR310702103,1.0,0.0,0.0
FMR310601203,1.0,0.0,0.0
FMR310601502,1.0,0.0 units,0.0
FMR39601301,1.0,,0.0
FMR39301203,1.0,,0.0
FMR310203602,1.0,0.0,0.0
FMR311101601,1.0,,0.0
FMR310102603,,0.0,0.0
FMR311102101,1.0,0.0,0.0
FMR39902603,1.0,0.0,0.0
FMR39201302,1.0,0.0,0.0
FMR311201303,1.0,0.0,0.0
FMR39202602,1.0,0.0,0.0
FMR311202503,,0.0,0.0
FMR39321602,1.0,0.0 units,0.0
FMR310321503,1.0 units,0.0,0.0
FMR39402502,1.0,0.0,0.0
FMR311221603,1.0,0.0,0.0
FMR310221601,1.0,0.0,0.0 units
FMR39703602,1.0,-1.0,0.0
FMR310703402,1.0,0.0,-1.0
FMR311703502,1.0,0.0,0.0
FMR311401602,1.0,0.0,0.0
FMR310622503,1.0,0.0,0.0
FMR39622303,1.0,0.0,
FMR310320603,NAN UNITS,0.0,0.0
FMR311721603,1.0,0.0,0.0
FMR39721501,,0.0,0.0
FMR311220601,1.0,0.0,0.0
FMR39220602,1.0,0.0,0.0
FMR39520501,1.0,0.0,0.0
FMR311501603,1.0,,0.0
FMR310501502,1.0,0.0,0.0
FMR39501602,1.0,0.0,0.0
FMR39603503,1.0,0.0,0.0
FMR311603203,1.0,0.0,0.0
FMR310403602,1.0,0.0,0.0
FMR311403602,1.0,-1.0,0.0
FMR311303603,,0.0,0.0
FMR310121401,1.0 units,0.0,0.0
FMR311522401,1.0,0.0,0.0
FMR310220102,0.0,,0.0
FMR311703402,0.0,0.0,0.0
FMR39621503,0.0,0.0,0.0
FMR310603302,0.0,0.0,0.0
FMR310720303,0.0,-1.0,0.0
FMR310221302,0.0,0.0,0.0
FMR39501601,0.0,0.0,0.0
FMR39503401,0.0,0.0,0.0
FMR310103403,0.0,0.0,0.0
FMR311103101,0.0,0.0,0.0
FMR311601202,0.0,0.0,0.0 units
FMR39702302,0.0,0.0,0.0
FMR310522503,0.0 Units,0.0,0.0
FMR310121102,0.0,0.0,0.0
FMR39121603,0.0,0.0,0.0 units
FMR39420503,0.0,0.0,0.0
FMR310420401,0.0,0.0,0.0 units
FMR311520402,0.0,0.0,0.0 units
FMR310520603,0.0,0.0,0.0
FMR310520303,0.0,0.0,0.0
FMR310421102,0.0,0.0,0.0
FMR39421603,0.0,0.0,0.0
FMR310421503,0.0,0.0 units,0.0
FMR39122203,0.0,0.0,0.0
FMR311122602,0.0,0.0,0.0
FMR310122503,0.0,0.0,0.0
FMR39122501,0.0,0.0 units,0.0
FMR311422403,0.0 units,1.0,0.0 units
FMR39422101,0.0,1.0,0.0 units
FMR310422101,0.0,1.0,0.0
FMR311422603,0.0,1.0,0.0
FMR39301602,0.0,1.0,0.0
FMR310301603,0.0,-1.0,
FMR311102402,0.0,1.0,0.0
FMR39102301,0.0,1.0,0.0
FMR39102501,0.0,1.0,0.0
FMR39122102,,1.0,0.0
FMR311122603,0.0,1.0,0.0
FMR311720603,0.0,1.0,
FMR311303101,nan units,1.0,0.0
FMR39303501,0.0,1.0,0.0
FMR39303401,0.0,1.0,0.0
FMR310320601,0.0 units,1.0,0.0
FMR39320302,-1.0,1.0 units,0.0
FMR311203102,0.0,1.0,0.0
FMR39203602,0.0,,0.0
FMR310721301,0.0,1.0,0.0
FMR311221502,0.0,1.0,0.0 units
FMR39221601,0.0 units,,0.0
FMR39221103,-1.0,1.0 Units,0.0
FMR311503602,0.0,1.0,0.0
FMR39622201,0.0,1.0 units,0.0
FMR39101502,0.0,1.0,0.0 units
FMR39501402,0.0,1.0 UNITS,0.0
FMR310501201,0.0,1.0,0.0
FMR39703201,0.0,1.0,0.0
FMR39103602,0.0,1.0,0.0 units
FMR39522203,0.0,1.0,
FMR310522501,0.0,1.0,0.0
FMR311522202,0.0,1.0,0.0
FMR39522603,0.0,1.0 units,-1.0
FMR310521602,0.0,1.0,0.0
FMR39521601,0.0,1.0,-1.0
FMR310521401,0.0,1.0,-1.0
FMR311521101,0.0,1.0 units,0.0
FMR311521202,0.0,1.0,0.0
FMR310121603,-1.0,1.0,0.0
FMR311121302,0.0,1.0,0.0
FMR310420402,0.0,1.0,0.0
FMR310402603,1.0,1.0,1.0
FMR311402602,1.0,1.0,1.0
FMR311402201,1.0,1.0,1.0
FMR310402302,1.0,1.0,1.0
FMR311622603,1.0,1.0,1.0
FMR39221602,1.0 units,1.0,1.0
FMR310721203,-1.0,1.0,1.0
FMR311320301,1.0,1.0,1.0
FMR39320103,1.0,1.0,1.0 units
FMR311503501,1.0,1.0,1.0
FMR39503403,1.0,1.0,1.0
FMR311503301,1.0,1.0,1.0
FMR310503302,1.0,1.0,-1.0
FMR39401403,-1.0,,1.0
FMR39720603,1.0,1.0,1.0
FMR311720602,1.0,1.0,1.0
FMR310902402,1.0,1.0,1.0
FMR39902201,1.0,1.0 units,1.0
FMR310902202,1.0 units,1.0,1.0
FMR310220501,1.0,1.0,1.0
FMR310621603,1.0,1.0,1.0
FMR39621402,,1.0,1.0
FMR311621502,1.0,1.0,1.0 units
FMR311321203,1.0 units,1.0,1.0
FMR311203402,1.0,1.0,1.0
FMR39203101,1.0,1.0,1.0
FMR39102602,1.0,1.0,1.0
FMR310301502,1.0,1.0,1.0
FMR311301602,1.0,1.0,-1.0
FMR310420102,1.0,1.0,1.0
FMR310420303,1.0,1.0,1.0
FMR311121403,1.0,1.0,1.0
FMR310522403,1.0,1.0,
FMR39422502,1.0,1.0,1.0
FMR311422401,1.0,1.0,1.0
FMR311521403,1.0,1.0,nan units
FMR310702101,1.0,1.0,1.0
FMR310122103,,1.0,1.0
FMR311103401,1.0 units,1.0,1.0
FMR311403203,1.0,1.0,1.0
FMR39403603,1.0 units,1.0,1.0
FMR310202402,1.0,1.0,1.0
FMR310202101,nan units,1.0,1.0 units
FMR310303602,1.0,1.0,1.0
FMR311303501,1.0,1.0,1.0
FMR310603102,1.0,1.0,1.0 units
FMR311603603,-1.0,1.0,1.0
FMR310603403,1.0,1.0,-1.0
FMR312103501,1.0,0.0 units,0.0
FMR310103601,1.0,0.0,0.0 units
FMR312903601,1.0,-1.0,0.0
FMR311903303,1.0,0.0,0.0
FMR310903401,1.0,0.0,0.0
FMR311702503,1.0 units,0.0,0.0
FMR312702303,1.0,0.0,0.0
FMR311601602,1.0,0.0 units,0.0
FMR311601402,1.0,0.0,0.0
FMR312601602,1.0,0.0,0.0
FMR310601603,nan units,0.0,0.0 units
FMR312301601,1.0,0.0,0.0 Units
FMR310203601,1.0,0.0,0.0
FMR312203103,1.0,0.0,0.0
FMR310621501,1.0,0.0,0.0
FMR312621603,-1.0,0.0 units,0.0
FMR310621303,1.0,0.0,0.0
FMR310101602,-1.0,0.0,0.0
FMR311101501,1.0,0.0,0.0
FMR310102601,1.0,0.0,-1.0
FMR311902503,1.0,-1.0,-1.0
FMR312201502,1.0,,0.0
FMR310202603,1.0 units,0.0,0.0
FMR311202601,1.0,0.0,0.0
FMR312321503,1.0,0.0,0.0
FMR312402101,1.0,0.0,0.0
FMR310720503,1.0,0.0 units,0.0
FMR312221502,1.0,0.0,0.0
FMR312221501,1.0,,0.0
FMR310622602,1.0,0.0 units,0.0
FMR312622403,1.0,0.0,0.0
FMR312320602,1.0,0.0,0.0 units
FMR310320502,1.0,0.0,0.0 units
FMR311320502,1.0,0.0,0.0 units
FMR311122201,1.0,,
