order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FMR33402303,25891303,63,"Thursday, March 3, 2022","Thursday, March 3, 2022",63
FMR32903403,25891303,75,"Wednesday, March 2, 2022","Wednesday, March 2, 2022",75
FMR33203403,25891402,320,"Thursday, March 3, 2022","Thursday, March 3, 2022",320
FMR34603203,25891203,477,"Friday, March 4, 2022","Thursday, March 3, 2022",477
FMR33422203,25891203,452,"Thursday, March 3, 2022","Thursday, March 3, 2022",452
FMR35422503,25891203,148,"Saturday, March 5, 2022","Tuesday, March 8, 2022",148
FMR34101203,25891203,500,"Friday, March 4, 2022","Friday, March 4, 2022",500
FMR35401203,25891203,400,"Saturday, March 5, 2022","Saturday, March 5, 2022",380
FMR34320402,25891203,184,"Friday, March 4, 2022","Friday, March 4, 2022",175
FMR35320402,25891203,490,"Saturday, March 5, 2022","Saturday, March 5, 2022",490
FMR34721601,25891203,293,"Friday, March 4, 2022","Friday, March 4, 2022",264
FMR34202203,25891203,206,"Friday, March 4, 2022","Thursday, March 3, 2022",206
FMR33503203,25891203,308,"Thursday, March 3, 2022","Sunday, March 6, 2022",308
FMR35121203,25891203,197,"Saturday, March 5, 2022","Saturday, March 5, 2022",197
FMR34221203,25891203,343,"Friday, March 4, 2022","Thursday, March 3, 2022",343
FMR35221203,25891203,294,"Saturday, March 5, 2022","Saturday, March 5, 2022",279
FMR35321603,25891203,280,"Saturday, March 5, 2022","Saturday, March 5, 2022",224
FMR33501602,25891203,352,"Thursday, March 3, 2022","Thursday, March 3, 2022",352
FMR33601203,25891203,491,"Thursday, March 3, 2022","Thursday, March 3, 2022",466
FMR35622603,25891203,185,"Saturday, March 5, 2022","Saturday, March 5, 2022",185
FMR35902601,25891203,474,"Saturday, March 5, 2022","Saturday, March 5, 2022",474
FMR35402501,25891203,128,"Saturday, March 5, 2022","Saturday, March 5, 2022",128
FMR33702602,25891203,341,"Thursday, March 3, 2022","Thursday, March 3, 2022",324
FMR33520203,25891203,236,"Thursday, March 3, 2022","Wednesday, March 2, 2022",212
FMR35320402,25891302,24,"Saturday, March 5, 2022","Saturday, March 5, 2022",22
FMR35603302,25891302,61,"Saturday, March 5, 2022","Friday, March 4, 2022",61
FMR35621302,25891302,97,"Saturday, March 5, 2022","Saturday, March 5, 2022",97
FMR33321303,25891302,55,"Thursday, March 3, 2022","Thursday, March 3, 2022",44
FMR33420302,25891302,65,"Thursday, March 3, 2022","Saturday, March 5, 2022",62
FMR34420302,25891302,24,"Friday, March 4, 2022","Monday, March 7, 2022",24
FMR34220501,25891302,58,"Friday, March 4, 2022","Friday, March 4, 2022",55
FMR34122403,25891302,51,"Friday, March 4, 2022","Saturday, March 5, 2022",48
FMR35122302,25891302,49,"Saturday, March 5, 2022","Tuesday, March 8, 2022",49
FMR35303601,25891302,23,"Saturday, March 5, 2022","Saturday, March 5, 2022",22
FMR33720403,25891302,75,"Thursday, March 3, 2022","Thursday, March 3, 2022",75
FMR35720302,25891302,32,"Saturday, March 5, 2022","Friday, March 4, 2022",30
FMR34703601,25891302,99,"Friday, March 4, 2022","Friday, March 4, 2022",99
FMR34101302,25891302,64,"Friday, March 4, 2022","Saturday, March 5, 2022",61
FMR34522401,25891302,83,"Friday, March 4, 2022","Sunday, March 6, 2022 #@$",83
FMR34121401,25891302,56,"Friday, March 4, 2022","Monday, March 7, 2022",56
FMR34903403,25891302,77,"Friday, March 4, 2022","Friday, March 4, 2022",69
FMR35903601,25891302,97,"Saturday, March 5, 2022","Saturday, March 5, 2022",78
FMR34402603,25891302,94,"Friday, March 4, 2022","Friday, March 4, 2022",94
FMR33422302,25891302,35,"Thursday, March 3, 2022","Sunday, March 6, 2022 #@$",35
FMR34721301,25891301,67,"Friday, March 4, 2022","Thursday, March 3, 2022",67
FMR35703502,25891301,88,"Saturday, March 5, 2022","Saturday, March 5, 2022",88
FMR35102301,25891301,44,"Saturday, March 5, 2022","Tuesday, March 8, 2022",44
FMR33103301,25891301,72,"Thursday, March 3, 2022","Wednesday, March 2, 2022",68
FMR33321303,25891301,93,"Thursday, March 3, 2022","Thursday, March 3, 2022",84
FMR35321301,25891301,22,"Saturday, March 5, 2022","Sunday, March 6, 2022",22
FMR34503301,25891301,29,"Friday, March 4, 2022","Saturday, March 5, 2022",26
FMR34521301,25891301,62,"Friday, March 4, 2022","Sunday, March 6, 2022",59
FMR33702602,25891301,84,"Thursday, March 3, 2022","Thursday, March 3, 2022",76
FMR34702601,25891301,68,"Friday, March 4, 2022","Friday, March 4, 2022",61
FMR35902601,25891301,48,"Saturday, March 5, 2022","Saturday, March 5, 2022",48
FMR33401301,25891301,67,"Thursday, March 3, 2022","Thursday, March 3, 2022",54
FMR33721102,25891102,483,"Thursday, March 3, 2022","Thursday, March 3, 2022",386
FMR34601501,25891102,492,"Friday, March 4, 2022","Friday, March 4, 2022",492
FMR34402603,25891102,388,"Friday, March 4, 2022","Friday, March 4, 2022",388
FMR33221401,25891102,472,"Thursday, March 3, 2022","Thursday, March 3, 2022",472
FMR33622402,25891102,409,"Thursday, March 3, 2022","Thursday, March 3, 2022",409
FMR35902601,25891102,431,"Saturday, March 5, 2022","Saturday, March 5, 2022",431
FMR33503603,25891102,495,"Thursday, March 3, 2022","Thursday, March 3, 2022",495
FMR33321303,25891102,420,"Thursday, March 3, 2022","Thursday, March 3, 2022",420
FMR35420102,25891102,359,"Saturday, March 5, 2022","Monday, March 7, 2022",287
FMR35220102,25891102,404,"Saturday, March 5, 2022","Friday, March 4, 2022",404
FMR33101501,25891102,352,"Thursday, March 3, 2022","Thursday, March 3, 2022",317
FMR34101203,25891102,308,"Friday, March 4, 2022","Friday, March 4, 2022",308
FMR33102403,25891102,366,"Thursday, March 3, 2022","Thursday, March 3, 2022",329
FMR34621102,25891102,480,"Friday, March 4, 2022","Monday, March 7, 2022",480
FMR35122502,25891502,185,"Saturday, March 5, 2022","Sunday, March 6, 2022",185
FMR33320502,25891502,128,"Thursday, March 3, 2022","Thursday, March 3, 2022",128
FMR34201502,25891502,171,"Friday, March 4, 2022","Friday, March 4, 2022",171
FMR33301502,25891502,225,"Thursday, March 3, 2022","Thursday, March 3, 2022",180
FMR33203502,25891502,235,"Thursday, March 3, 2022","Friday, March 4, 2022",223
FMR34203602,25891502,202,"Friday, March 4, 2022","Friday, March 4, 2022",202
FMR34202502,25891502,171,"Friday, March 4, 2022","Friday, March 4, 2022",154
FMR34121502,25891502,188,"Friday, March 4, 2022","Thursday, March 3, 2022",188
FMR35520502,25891502,112,"Saturday, March 5, 2022","Saturday, March 5, 2022",106
FMR33103603,25891502,185,"Thursday, March 3, 2022","Thursday, March 3, 2022",185
FMR33603502,25891502,238,"Thursday, March 3, 2022","Thursday, March 3, 2022",238
FMR35503502,25891502,174,"Saturday, March 5, 2022","Saturday, March 5, 2022",139
FMR35101502,25891502,190,"Saturday, March 5, 2022","Saturday, March 5, 2022",190
FMR35703502,25891502,210,"Saturday, March 5, 2022","Saturday, March 5, 2022",210
FMR33702602,25891502,235,"Thursday, March 3, 2022","Thursday, March 3, 2022",211
FMR35702603,25891502,124,"Saturday, March 5, 2022","Saturday, March 5, 2022",124
FMR35303601,25891502,154,"Saturday, March 5, 2022","Saturday, March 5, 2022",154
FMR34321502,25891502,243,"Friday, March 4, 2022","Friday, March 4, 2022",243
FMR33501602,25891502,144,"Thursday, March 3, 2022","Thursday, March 3, 2022",144
FMR33203403,25891403,488,"Thursday, March 3, 2022","Thursday, March 3, 2022",488
FMR35203601,25891403,359,"Saturday, March 5, 2022","Saturday, March 5, 2022",359
FMR35321603,25891403,201,"Saturday, March 5, 2022","Saturday, March 5, 2022",201
FMR33903503,25891403,226,"Thursday, March 3, 2022","Thursday, March 3, 2022",215
FMR34903403,25891403,273,"Friday, March 4, 2022","Friday, March 4, 2022",273
FMR34501403,25891403,486,"Friday, March 4, 2022","Friday, March 4, 2022",462
FMR34420403,25891403,455,"Friday, March 4, 2022","Sunday, March 6, 2022",455
FMR33201403,25891403,314,"Thursday, March 3, 2022","Thursday, March 3, 2022",314
FMR35902601,25891403,461,"Saturday, March 5, 2022","Saturday, March 5, 2022",415
FMR35703502,25891403,468,"Saturday, March 5, 2022","Saturday, March 5, 2022",468
FMR34503602,25891403,317,"Friday, March 4, 2022","Friday, March 4, 2022",317
FMR33122503,25891403,313,"Thursday, March 3, 2022","Thursday, March 3, 2022",297
FMR34122403,25891403,239,"Friday, March 4, 2022","Saturday, March 5, 2022",239
FMR33102403,25891403,476,"Thursday, March 3, 2022","Thursday, March 3, 2022",476
FMR34102403,25891403,495,"Friday, March 4, 2022","Friday, March 4, 2022",495
FMR33202403,25891403,317,"Thursday, March 3, 2022","Thursday, March 3, 2022",317
FMR34202502,25891403,441,"Friday, March 4, 2022","Friday, March 4, 2022",441
FMR33720403,25891403,398,"Thursday, March 3, 2022","Thursday, March 3, 2022",398
FMR33303403,25891403,269,"Thursday, March 3, 2022","Thursday, March 3, 2022",242
FMR34521403,25891403,223,"Friday, March 4, 2022","Friday, March 4, 2022",223
FMR33121403,25891403,292,"Thursday, March 3, 2022","Sunday, March 6, 2022",292
FMR34702403,25891403,384,"Friday, March 4, 2022","Saturday, March 5, 2022",346
FMR33301502,25891403,264,"Thursday, March 3, 2022","Thursday, March 3, 2022",264
FMR35301503,25891403,453,"Saturday, March 5, 2022","Sunday, March 6, 2022",453
FMR34601501,25891403,411,"Friday, March 4, 2022","Friday, March 4, 2022",390
FMR35622603,25891403,255,"Saturday, March 5, 2022","Saturday, March 5, 2022",255
FMR33403601,25891503,178,"Thursday, March 3, 2022","Thursday, March 3, 2022",178
FMR33321503,25891503,125,"Thursday, March 3, 2022","Wednesday, March 2, 2022",125
FMR33902503,25891503,205,"Thursday, March 3, 2022","Thursday, March 3, 2022",205
FMR34603601,25891503,199,"Friday, March 4, 2022","Friday, March 4, 2022",199
FMR35603601,25891503,114,"Saturday, March 5, 2022","Saturday, March 5, 2022",114
FMR33903503,25891503,131,"Thursday, March 3, 2022","Thursday, March 3, 2022",131
FMR35301503,25891503,115,"Saturday, March 5, 2022","Sunday, March 6, 2022",115
FMR34402503,25891503,169,"Friday, March 4, 2022","Thursday, March 3, 2022",169
FMR35303503,25891503,193,"Saturday, March 5, 2022","Sunday, March 6, 2022",193
FMR33122503,25891503,179,"Thursday, March 3, 2022","Thursday, March 3, 2022",161
FMR34422503,25891503,195,"Friday, March 4, 2022","Saturday, March 5, 2022",195
FMR35422503,25891503,119,"Saturday, March 5, 2022","Tuesday, March 8, 2022",119
FMR33403103,25891103,436,"Thursday, March 3, 2022","Wednesday, March 2, 2022",414
FMR34521103,25891103,364,"Friday, March 4, 2022","Monday, March 7, 2022",364
FMR35521303,25891103,498,"Saturday, March 5, 2022","Monday, March 7, 2022",498
FMR35522103,25891103,390,"Saturday, March 5, 2022","Friday, March 4, 2022",390
FMR33622402,25891103,329,"Thursday, March 3, 2022","Thursday, March 3, 2022",329
FMR35122602,25891103,438,"Saturday, March 5, 2022","Saturday, March 5, 2022",394
FMR34101203,25891103,400,"Friday, March 4, 2022","Friday, March 4, 2022",400
FMR35401203,25891103,355,"Saturday, March 5, 2022","Saturday, March 5, 2022",355
FMR33102403,25891103,375,"Thursday, March 3, 2022","Thursday, March 3, 2022",375
FMR34102403,25891103,391,"Friday, March 4, 2022","Friday, March 4, 2022",391
FMR35721103,25891103,337,"Saturday, March 5, 2022","Saturday, March 5, 2022",337
FMR35321303,25891103,331,"Saturday, March 5, 2022","Monday, March 7, 2022",331
FMR33422103,25891103,417,"Thursday, March 3, 2022","Friday, March 4, 2022",375
FMR35422501,25891103,415,"Saturday, March 5, 2022","Saturday, March 5, 2022",394
FMR34221601,25891601,121,"Friday, March 4, 2022","Friday, March 4, 2022",121
FMR33703601,25891601,118,"Thursday, March 3, 2022","Thursday, March 3, 2022",118
FMR34703601,25891601,118,"Friday, March 4, 2022","Friday, March 4, 2022",118
FMR33601601,25891601,88,"Thursday, March 3, 2022","Wednesday, March 2, 2022",84
FMR35601601,25891601,58,"Saturday, March 5, 2022","Saturday, March 5, 2022",55.0
FMR34702601,25891601,149,"Friday, March 4, 2022","Friday, March 4, 2022",149
FMR35902601,25891601,171,"Saturday, March 5, 2022","Saturday, March 5, 2022",154.0
FMR33403601,25891601,175,"Thursday, March 3, 2022","Thursday, March 3, 2022",175
FMR33521601,25891601,148,"Thursday, March 3, 2022","Thursday, March 3, 2022",148
FMR35103601,25891601,125,"Saturday, March 5, 2022","Saturday, March 5, 2022 #@$",125
FMR34201601,25891601,100,"Friday, March 4, 2022","Saturday, March 5, 2022",100
FMR34721601,25891601,189,"Friday, March 4, 2022","Friday, March 4, 2022",189
FMR35303601,25891601,131,"Saturday, March 5, 2022","Saturday, March 5, 2022",131.0
FMR35320601,25891601,93,"Saturday, March 5, 2022","Friday, March 4, 2022",84
FMR33503603,25891601,93,"Thursday, March 3, 2022","Thursday, March 3, 2022",84units
FMR34720601,25891601,88,"Friday, March 4, 2022","Friday, March 4, 2022",88
FMR34603601,25891601,146,"Friday, March 4, 2022","Friday, March 4, 2022",146
FMR35603601,25891601,120,"Saturday, March 5, 2022","Saturday, March 5, 2022 #@$",120
FMR35903601,25891601,153,"Saturday, March 5, 2022","Saturday, March 5, 2022",153
FMR34102601,25891601,79,"Friday, March 4, 2022","Saturday, March 5, 2022",79
FMR35203601,25891601,55,"Saturday, March 5, 2022","Saturday, March 5, 2022",55
FMR33420602,25891601,113,"Thursday, March 3, 2022","Friday, March 4, 2022",107
FMR35501601,25891601,169,"Saturday, March 5, 2022","Saturday, March 5, 2022",169
FMR33220402,25891402,320,"Thursday, March 3, 2022","Thursday, March 3, 2022",320
FMR35420402,25891402,461,"Saturday, March 5, 2022","Friday, March 4, 2022",461
FMR34320402,25891402,453,"Friday, March 4, 2022","Friday, March 4, 2022",362
FMR35320402,25891402,297,"Saturday, March 5, 2022","Saturday, March 5, 2022",297
FMR35603402,25891402,353,"Saturday, March 5, 2022","Sunday, March 6, 2022",318
FMR35601601,25891402,280,"Saturday, March 5, 2022","Saturday, March 5, 2022",224
FMR33520402,25891402,311,"Thursday, March 3, 2022","Saturday, March 5, 2022",295
FMR34403602,25891402,391,"Friday, March 4, 2022","Friday, March 4, 2022",391
FMR35321603,25891402,466,"Saturday, March 5, 2022","Saturday, March 5, 2022",466
FMR33621402,25891402,413,"Thursday, March 3, 2022","Sunday, March 6, 2022",413
FMR33622402,25891402,360,"Thursday, March 3, 2022","Thursday, March 3, 2022",360
FMR34421402,25891402,241,"Friday, March 4, 2022","Monday, March 7, 2022",217
FMR33102402,25891402,450,"Thursday, March 3, 2022","Sunday, March 6, 2022",450
FMR34102403,25891402,472,"Friday, March 4, 2022","Friday, March 4, 2022",425
FMR34202502,25891402,237,"Friday, March 4, 2022","Friday, March 4, 2022",237
FMR34122202,25891201,129,"Friday, March 4, 2022","Monday, March 7, 2022",116
FMR35621302,25891201,251,"Saturday, March 5, 2022","Saturday, March 5, 2022",251
FMR33420302,25891201,457,"Thursday, March 3, 2022","Saturday, March 5, 2022",457
FMR35401201,25891201,247,"Saturday, March 5, 2022","Sunday, March 6, 2022",247
FMR34402603,25891201,446,"Friday, March 4, 2022","Friday, March 4, 2022",446
FMR33902503,25891201,458,"Thursday, March 3, 2022","Thursday, March 3, 2022",412
FMR34721601,25891201,473,"Friday, March 4, 2022","Friday, March 4, 2022",473
FMR35103601,25891201,404,"Saturday, March 5, 2022","Saturday, March 5, 2022",384
FMR35422501,25891201,394,"Saturday, March 5, 2022","Saturday, March 5, 2022",394
FMR34503301,25891201,209,"Friday, March 4, 2022","Saturday, March 5, 2022",209
FMR33703601,25891201,303,"Thursday, March 3, 2022","Thursday, March 3, 2022",303
FMR35220201,25891201,342,"Saturday, March 5, 2022","Saturday, March 5, 2022",308
FMR33903503,25891201,451,"Thursday, March 3, 2022","Thursday, March 3, 2022",361
FMR35903201,25891201,388,"Saturday, March 5, 2022","Sunday, March 6, 2022",349
FMR33520201,25891201,237,"Thursday, March 3, 2022","Sunday, March 6, 2022",237
FMR34520201,25891201,191,"Friday, March 4, 2022","Saturday, March 5, 2022",191
FMR35422501,25891501,171,"Saturday, March 5, 2022","Saturday, March 5, 2022",171
FMR35501601,25891501,129,"Saturday, March 5, 2022","Saturday, March 5, 2022",123
FMR35902601,25891501,238,"Saturday, March 5, 2022","Saturday, March 5, 2022",238
FMR34601501,25891501,101,"Friday, March 4, 2022","Friday, March 4, 2022",96
FMR34522603,25891501,144,"Friday, March 4, 2022","Monday, March 7, 2022",144
FMR34221601,25891501,235,"Friday, March 4, 2022","Friday, March 4, 2022",235
FMR33101501,25891501,185,"Thursday, March 3, 2022","Thursday, March 3, 2022",185
FMR35101502,25891501,162,"Saturday, March 5, 2022","Saturday, March 5, 2022",162
FMR33521501,25891501,171,"Thursday, March 3, 2022","Sunday, March 6, 2022",171
FMR34421603,25891501,128,"Friday, March 4, 2022","Sunday, March 6, 2022",122
FMR35402501,25891501,181,"Saturday, March 5, 2022","Saturday, March 5, 2022",181
FMR34220501,25891501,152,"Friday, March 4, 2022","Friday, March 4, 2022",152
FMR34202502,25891501,105,"Friday, March 4, 2022","Friday, March 4, 2022",105
FMR33301502,25891501,228,"Thursday, March 3, 2022","Thursday, March 3, 2022",228
FMR34301501,25891501,215,"Friday, March 4, 2022","Saturday, March 5, 2022",215
FMR33503603,25891602,187,"Thursday, March 3, 2022","Thursday, March 3, 2022",187
FMR34503602,25891602,116,"Friday, March 4, 2022","Friday, March 4, 2022",110
FMR33301602,25891602,186,"Thursday, March 3, 2022","Saturday, March 5, 2022",186
FMR33702602,25891602,81,"Thursday, March 3, 2022","Thursday, March 3, 2022",77
FMR33420602,25891602,164,"Thursday, March 3, 2022","Friday, March 4, 2022",164
FMR33402602,25891602,178,"Thursday, March 3, 2022","Thursday, March 3, 2022",160
FMR34203602,25891602,194,"Friday, March 4, 2022","Friday, March 4, 2022",194
FMR35121602,25891602,84,"Saturday, March 5, 2022","Friday, March 4, 2022",76
FMR35522602,25891602,91,"Saturday, March 5, 2022","Sunday, March 6, 2022",86
FMR35622603,25891602,100,"Saturday, March 5, 2022","Saturday, March 5, 2022",100
FMR34902602,25891602,150,"Friday, March 4, 2022","Friday, March 4, 2022",135
FMR33501602,25891602,119,"Thursday, March 3, 2022","Thursday, March 3, 2022",95
FMR35421602,25891602,60,"Saturday, March 5, 2022","Sunday, March 6, 2022",57
FMR35122602,25891602,148,"Saturday, March 5, 2022","Saturday, March 5, 2022",141
FMR34403602,25891602,74,"Friday, March 4, 2022","Friday, March 4, 2022",74
FMR33220101,25891101,411,"Thursday, March 3, 2022","Wednesday, March 2, 2022",390.0
FMR35201303,25891101,368,"Saturday, March 5, 2022","Saturday, March 5, 2022",368.0
FMR34522101,25891101,477,"Friday, March 4, 2022","Friday, March 4, 2022",477
